date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,SEK,NOK,SGD,NZD,KRW,MXN,RUB,INR,BRL,PLN,DKK
2000-05-15,1.095113,109.474374,0.662568,1.742905,1.487712,1.703519,8.27491,7.790668,9.05401,8.964233,1.733024,2.108724,1114.409345,9.580619,28.289818,44.2963,1.841542,4.441566,8.15765
2000-05-16,1.105952,109.374864,0.667598,1.735336,1.486595,1.715986,8.274733,7.794154,9.097756,9.027436,1.732192,2.116708,1114.77242,9.52089,28.182173,44.000137,1.828029,4.414782,8.233273
2000-05-17,1.119026,109.588058,0.670575,1.760778,1.494987,1.73615,8.274585,7.791406,9.178824,9.145125,1.734134,2.169594,1114.72763,9.537089,28.297653,44.016269,1.828962,4.48386,8.35938
2000-05-18,1.118397,108.882397,0.675035,1.757299,1.500821,1.738835,8.274769,7.790183,9.144005,9.123462,1.734249,2.225226,1119.30608,9.56533,28.357694,44.061764,1.831662,4.479758,8.339754
2000-05-19,1.116589,107.195342,0.673757,1.748489,1.498025,1.737026,8.274586,7.787588,9.1723,9.169528,1.726764,2.19953,1122.243844,9.596903,27.883977,43.962712,1.841743,4.529127,8.381762
2000-05-20,1.119726,107.271649,0.673702,1.749188,1.498603,1.737771,8.27,7.786475,9.166723,9.187421,1.726031,2.20001,1122.608998,9.57678,27.883977,43.929825,1.854905,4.529127,8.406905
2000-05-21,1.119726,107.271649,0.673702,1.749188,1.498603,1.737771,8.27,7.786475,9.166723,9.187421,1.726031,2.20001,1122.608998,9.57678,27.883977,43.929825,1.852651,4.529127,8.406905
2000-05-22,1.107002,107.138298,0.671126,1.745954,1.496604,1.721483,8.274667,7.789027,9.218085,9.126628,1.730881,2.186947,1129.369614,9.557787,28.150728,44.011773,1.843819,4.493333,8.278904
2000-05-23,1.103949,106.707936,0.676904,1.738774,1.501443,1.722672,8.274609,7.790763,9.173317,9.100117,1.733699,2.178068,1134.595782,9.498843,28.244547,44.097932,1.849432,4.515998,8.208746
2000-05-24,1.101021,107.540206,0.677535,1.749958,1.508963,1.720439,8.274628,7.796316,9.166414,9.094036,1.736779,2.207256,1134.346422,9.532956,28.270405,44.180633,1.852673,4.509013,8.197827
2000-05-25,1.101027,107.603697,0.679777,1.757055,1.508652,1.723432,8.274776,7.803342,9.211905,9.142958,1.734938,2.20157,1132.745903,9.515308,28.474429,44.164706,1.849048,4.532012,8.257662
2000-05-26,1.077095,107.188901,0.674896,1.748603,1.502995,1.692569,8.274714,7.78712,9.076068,9.018111,1.732462,2.190869,1136.459547,9.519258,28.225627,44.347682,1.844664,4.536367,8.106905
2000-05-27,1.083517,107.189158,0.67495,1.746801,1.502757,1.695759,8.27,7.787797,9.081158,9.072661,1.733237,2.189461,1136.080764,9.520828,28.225627,44.323895,1.861098,4.536367,8.157109
2000-05-28,1.083517,107.189158,0.67495,1.746801,1.502757,1.695759,8.27,7.787797,9.081158,9.072661,1.733237,2.189461,1136.080764,9.520828,28.225627,44.323895,1.863778,4.536367,8.157109
2000-05-29,1.077911,107.192241,0.671186,1.743909,1.501621,1.690573,8.273523,7.795553,9.062153,8.998367,1.734515,2.180726,1137.578281,9.539206,28.254332,44.301472,1.845358,4.504967,8.080063
2000-05-30,1.072497,106.55028,0.667306,1.733074,1.504626,1.684534,8.274718,7.794818,8.997592,8.923393,1.734073,2.173988,1137.102315,9.510309,28.161029,44.619628,1.833078,4.426755,7.985012
2000-05-31,1.070635,107.604096,0.668273,1.747877,1.499095,1.686856,8.274769,7.791496,8.9941,8.925716,1.734014,2.183666,1129.515364,9.508826,28.23127,44.6197,1.828941,4.393744,8.013667
2000-06-01,1.072907,108.654351,0.669881,1.747704,1.492549,1.686362,8.274685,7.791263,8.958118,8.924714,1.731293,2.187481,1133.257465,9.510091,28.311683,44.605518,1.821608,4.363023,8.007393
2000-06-02,1.062301,108.368415,0.665428,1.732563,1.482526,1.673791,8.274688,7.787444,8.881522,8.859209,1.724625,2.162269,1125.516258,9.529931,28.332336,44.61003,1.813472,4.362159,7.95651
2000-06-03,1.065224,108.367257,0.66615,1.73417,1.483265,1.675819,8.27,7.776324,8.882066,8.883039,1.723632,2.164745,1126.068174,9.513747,28.230037,44.534685,1.812893,4.362159,7.976337
2000-06-04,1.065224,108.367257,0.66615,1.73417,1.483265,1.675819,8.27,7.776324,8.882066,8.883039,1.723632,2.164745,1126.068174,9.513747,28.230037,44.534685,1.812893,4.362159,7.976337
2000-06-05,1.055852,107.592169,0.659674,1.716352,1.476266,1.664104,8.274669,7.791717,8.815136,8.772163,1.722124,2.131705,1118.40169,9.553726,28.409043,44.722757,1.799556,4.320683,7.901889
2000-06-06,1.047705,106.062388,0.657009,1.704502,1.477028,1.649987,8.274755,7.787937,8.753888,8.70847,1.720617,2.121934,1115.636594,9.640416,28.317923,44.677474,1.791162,4.366368,7.846268
2000-06-07,1.041467,105.583737,0.656884,1.693068,1.477282,1.636253,8.274751,7.801649,8.689074,8.647702,1.725315,2.118191,1114.531102,9.819347,28.434583,44.803041,1.804965,4.346556,7.797955
2000-06-08,1.044073,105.870621,0.66072,1.695202,1.477915,1.631883,8.274832,7.786494,8.699475,8.62727,1.72044,2.125687,1114.039407,9.877972,28.242449,44.704296,1.797935,4.372673,7.746594
2000-06-09,1.049926,106.836098,0.663673,1.705674,1.47479,1.645699,8.274743,7.808725,8.768225,8.750933,1.73922,2.136235,1117.1555,9.958986,29.131296,44.819191,1.802989,4.426765,7.850681
2000-06-10,1.051471,106.854,0.664005,1.705415,1.47412,1.646432,8.27,7.819613,8.759358,8.748933,1.765471,2.135914,1118.20043,9.967323,29.797471,44.85731,1.900072,4.426765,7.854394
2000-06-11,1.051471,106.854,0.664005,1.705415,1.47412,1.646432,8.27,7.819613,8.759358,8.748933,1.765471,2.135914,1118.20043,9.967323,29.797471,44.85731,1.900072,4.426765,7.854394
2000-06-12,1.048674,106.65987,0.661462,1.693159,1.475711,1.638139,8.274701,7.792494,8.716296,8.702425,1.735782,2.125902,1113.58383,9.862913,29.029653,44.801404,1.803412,4.399811,7.812581
2000-06-13,1.040944,106.713699,0.661485,1.675766,1.469988,1.628003,8.27465,7.787388,8.64631,8.638244,1.719614,2.116666,1112.44857,9.760837,28.275957,44.745848,1.807598,4.404258,7.777162
2000-06-14,1.041272,106.623486,0.665588,1.663379,1.469421,1.628107,8.274594,7.792311,8.529669,8.567099,1.727154,2.105057,1113.406503,9.786219,28.333541,44.694902,1.81115,4.400685,7.755594
2000-06-15,1.049159,106.345182,0.662095,1.661868,1.473885,1.63964,8.274595,7.801718,8.635595,8.624344,1.725163,2.131906,1115.328677,9.840854,28.435322,44.773327,1.812365,4.411277,7.831264
2000-06-16,1.037754,106.246066,0.660514,1.64524,1.470466,1.622436,8.274617,7.790937,8.632228,8.604622,1.725047,2.091656,1114.870352,9.89087,28.282959,44.741939,1.808965,4.428123,7.774347
2000-06-17,1.040939,106.271395,0.660892,1.645405,1.470451,1.623948,8.27,7.782792,8.638625,8.614739,1.722419,2.093101,1111.619314,9.862544,28.278515,44.665027,1.807916,4.428123,7.793401
2000-06-18,1.040939,106.271395,0.660892,1.645405,1.470451,1.623948,8.27,7.782792,8.638625,8.614739,1.722419,2.093101,1111.619314,9.862544,28.278515,44.665027,1.807916,4.428123,7.793401
2000-06-19,1.040667,105.707493,0.660686,1.660921,1.46607,1.623559,8.27459,7.794087,8.620947,8.577251,1.731092,2.111629,1121.484472,9.896815,28.318621,44.755311,1.804382,4.403527,7.742257
2000-06-20,1.045507,105.458335,0.661195,1.65562,1.469701,1.628157,8.274732,7.803909,8.644379,8.623435,1.734516,2.102956,1121.637546,9.867456,28.253303,44.718086,1.802879,4.398511,7.809853
2000-06-21,1.057642,105.465774,0.666902,1.661788,1.472707,1.639003,8.274727,7.804801,8.699849,8.689622,1.736805,2.106226,1122.083615,9.876651,28.409082,44.750033,1.810326,4.415734,7.864319
2000-06-22,1.065183,104.761573,0.662011,1.671427,1.475106,1.646844,8.274693,7.800979,8.783664,8.737379,1.73669,2.111157,1120.947073,9.890552,28.309197,44.731864,1.813655,4.432749,7.936335
2000-06-23,1.067244,104.482371,0.66494,1.679073,1.4788,1.653896,8.274619,7.790402,8.819935,8.721807,1.731594,2.124045,1119.259022,9.950202,28.082492,44.662501,1.815688,4.433231,7.937879
2000-06-24,1.064981,104.420665,0.664538,1.679373,1.478566,1.652795,8.27,7.789491,8.817179,8.712407,1.729677,2.125248,1118.963352,9.92405,28.083395,44.579053,1.812571,4.433231,7.923189
2000-06-25,1.064981,104.420665,0.664538,1.679373,1.478566,1.652795,8.27,7.789491,8.817179,8.712407,1.729677,2.125248,1118.963352,9.92405,28.083395,44.579053,1.812571,4.433231,7.923189
2000-06-26,1.066907,105.610549,0.66681,1.677926,1.484538,1.653918,8.274782,7.797126,8.886019,8.764623,1.751855,2.130123,1120.163283,10.000583,28.058943,44.730522,1.829111,4.458025,7.978303
2000-06-27,1.058498,105.412198,0.666161,1.663373,1.482356,1.639791,8.274797,7.794989,8.887494,8.720453,1.73372,2.119399,1119.222202,10.059798,28.236236,44.639505,1.822855,4.41602,7.921335
2000-06-28,1.060408,105.619384,0.662738,1.661192,1.481045,1.643931,8.274835,7.797769,8.88574,8.67981,1.747903,2.139307,1116.620744,10.002263,28.155338,44.73569,1.823599,4.401487,7.914023
2000-06-29,1.050776,104.946212,0.658257,1.657697,1.481101,1.636636,8.275014,7.788675,8.835585,8.59661,1.732694,2.133481,1113.226356,9.920876,27.968908,44.644739,1.816878,4.391098,7.842495
2000-06-30,1.047853,105.749782,0.660655,1.670055,1.480617,1.631901,8.275066,7.779699,8.820088,8.572371,1.726144,2.127798,1111.916148,9.847815,27.871966,44.589814,1.806116,4.377878,7.810548
2000-07-01,1.047232,105.75635,0.66059,1.667729,1.480689,1.631431,8.27,7.751552,8.826998,8.570815,1.722909,2.125833,1106.450266,9.838055,27.700921,44.402217,1.800828,4.377878,7.803985
2000-07-02,1.047232,105.75635,0.66059,1.667729,1.480689,1.631431,8.27,7.751552,8.826998,8.570815,1.722909,2.125833,1106.450266,9.838055,27.700921,44.402217,1.800828,4.377878,7.803985
2000-07-03,1.051373,105.767938,0.661086,1.668292,1.480089,1.635732,8.275215,7.806779,8.817517,8.598386,1.732826,2.13715,1114.612221,9.628218,28.160329,44.719383,1.808527,4.334457,7.849086
2000-07-04,1.051629,106.116162,0.660571,1.67146,1.482565,1.635148,8.273505,7.802215,8.830655,8.616172,1.735239,2.150185,1115.558418,9.552095,28.115369,44.705645,1.812076,4.310109,7.864088
2000-07-05,1.048311,106.874084,0.662099,1.690647,1.488262,1.624976,8.275242,7.793983,8.823748,8.584286,1.737129,2.164804,1115.870843,9.505249,28.043043,44.665671,1.807296,4.291496,7.821496
2000-07-06,1.050588,107.392779,0.66211,1.693175,1.485916,1.624697,8.275362,7.799833,8.858051,8.57992,1.736855,2.169277,1116.799272,9.551276,27.998481,44.743227,1.8006,4.316391,7.825389
2000-07-07,1.055285,107.679332,0.661247,1.695559,1.482103,1.628692,8.275441,7.803118,8.90111,8.610239,1.737597,2.176334,1120.225839,9.541796,28.053728,44.76004,1.801641,4.320046,7.868739
2000-07-08,1.05526,107.644063,0.661564,1.695765,1.482604,1.629093,8.27,7.810908,8.897683,8.619636,1.739,2.176176,1122.158376,9.555857,28.093219,44.787475,1.804383,4.320046,7.868846
2000-07-09,1.05526,107.644063,0.661564,1.695765,1.482604,1.629093,8.27,7.810908,8.897683,8.619636,1.739,2.176176,1122.158376,9.555857,28.093219,44.787475,1.804383,4.320046,7.868846
2000-07-10,1.048875,107.043331,0.660468,1.687694,1.479605,1.624766,8.275505,7.791113,8.871287,8.577474,1.737131,2.165037,1118.512209,9.486654,27.920719,44.66755,1.800244,4.295705,7.839107
2000-07-11,1.051123,106.944315,0.660391,1.699217,1.477638,1.629888,8.275467,7.794383,8.859311,8.589822,1.744658,2.17631,1116.520714,9.454321,28.010654,44.719692,1.797647,4.275428,7.841939
2000-07-12,1.060891,108.085021,0.66234,1.696606,1.479608,1.64494,8.275492,7.797853,8.857707,8.611103,1.743354,2.175026,1115.100936,9.476205,28.036636,44.739289,1.803592,4.286346,7.883054
2000-07-13,1.069043,107.817514,0.666097,1.702793,1.481696,1.658822,8.275378,7.796669,8.932018,8.71636,1.742584,2.178672,1111.041553,9.480464,28.247941,44.875576,1.811553,4.34346,7.979354
2000-07-14,1.067224,107.896151,0.667837,1.710614,1.48366,1.653656,8.275523,7.802802,8.917425,8.715557,1.745263,2.17286,1113.765802,9.423998,27.929206,44.75338,1.811237,4.342894,7.958076
2000-07-15,1.068453,107.886488,0.670309,1.71093,1.483413,1.653875,8.27,7.806255,8.919665,8.72489,1.746871,2.174275,1114.363331,9.390908,27.977526,44.764816,1.81071,4.342894,7.931816
2000-07-16,1.068453,107.886488,0.670309,1.71093,1.483413,1.653875,8.27,7.806255,8.919665,8.72489,1.746871,2.174275,1114.363331,9.390908,27.977526,44.764816,1.81071,4.342894,7.931816
2000-07-17,1.069111,108.501012,0.66992,1.705638,1.482308,1.655484,8.275384,7.804077,8.94892,8.738181,1.749047,2.177375,1114.131259,9.363603,27.923813,44.753689,1.801482,4.330838,7.956607
2000-07-18,1.075472,108.160101,0.667928,1.71452,1.478101,1.66439,8.275541,7.784995,8.99874,8.764884,1.744085,2.184549,1111.632527,9.322699,27.680476,44.694566,1.794192,4.308457,7.979748
2000-07-19,1.083126,108.180483,0.668288,1.733721,1.475407,1.678197,8.275539,7.801106,9.097524,8.865906,1.74734,2.199034,1112.992139,9.39559,27.814996,44.843094,1.80312,4.345486,8.083311
2000-07-20,1.075579,107.90953,0.664258,1.721653,1.475339,1.670309,8.275536,7.802738,9.064317,8.856408,1.748505,2.175296,1113.20586,9.403384,27.691107,45.033057,1.804838,4.349566,8.062134
2000-07-21,1.068408,108.768108,0.659406,1.704334,1.471651,1.659498,8.275516,7.784091,8.972935,8.750504,1.745598,2.156182,1111.448807,9.335814,27.516661,44.762809,1.794513,4.293282,7.966838
2000-07-22,1.067667,108.684964,0.65939,1.704295,1.471331,1.658464,8.27,7.766281,8.963639,8.740757,1.743414,2.157913,1109.619409,9.33837,27.444836,44.628874,1.792998,4.293282,7.958821
2000-07-23,1.067667,108.684964,0.65939,1.704295,1.471331,1.658464,8.27,7.766281,8.963639,8.740757,1.743414,2.157913,1109.619409,9.33837,27.444836,44.628874,1.792998,4.293282,7.958821
2000-07-24,1.072567,108.857576,0.659797,1.707112,1.465614,1.667306,8.275601,7.795244,9.001366,8.778919,1.746335,2.169625,1111.532316,9.357577,27.6961,44.806248,1.7985,4.302186,7.993278
2000-07-25,1.065016,109.227993,0.658936,1.708537,1.466378,1.652757,8.275582,7.782202,8.930386,8.693324,1.74275,2.170282,1113.154008,9.353908,27.540011,44.897894,1.787591,4.292561,7.928427
2000-07-26,1.062655,109.207751,0.659645,1.693085,1.466024,1.650717,8.275532,7.797182,8.938417,8.709232,1.742824,2.169065,1114.911272,9.360035,27.679872,44.914371,1.792834,4.297764,7.930538
2000-07-27,1.07105,109.074297,0.660731,1.697824,1.469885,1.659087,8.275442,7.801212,9.042028,8.75415,1.736678,2.176516,1114.976603,9.369981,27.768186,44.923856,1.786988,4.289488,7.960005
2000-07-28,1.081743,109.457057,0.664168,1.699912,1.475464,1.6735,8.27545,7.796161,9.12921,8.83121,1.733016,2.182592,1115.452968,9.361001,27.78757,44.879798,1.78365,4.327081,8.052596
2000-07-29,1.080726,109.422452,0.663751,1.699268,1.474716,1.67283,8.27,7.790733,9.108937,8.8164,1.730758,2.180669,1112.422724,9.376506,27.735554,44.786122,1.78347,4.327081,8.054273
2000-07-30,1.080726,109.422452,0.663751,1.699268,1.474716,1.67283,8.27,7.790733,9.108937,8.8164,1.730758,2.180669,1112.422724,9.376506,27.735554,44.786122,1.78347,4.327081,8.054273
2000-07-31,1.079493,109.431833,0.667657,1.727044,1.48542,1.671272,8.275389,7.808177,9.180353,8.867457,1.735081,2.204175,1117.02934,9.376409,27.921887,45.113497,1.781853,4.3395,8.060396
2000-08-01,1.086692,109.422158,0.667679,1.72432,1.489008,1.676059,8.275262,7.802938,9.186309,8.860213,1.732606,2.19861,1115.423061,9.350064,27.891138,45.137927,1.78415,4.355786,8.061577
2000-08-02,1.095255,109.008989,0.670787,1.715897,1.481193,1.689773,8.275354,7.796039,9.250897,8.95028,1.726907,2.204774,1114.932267,9.346718,27.779589,45.3359,1.791277,4.371035,8.155647
2000-08-03,1.104506,108.399368,0.670273,1.71187,1.483289,1.707115,8.275542,7.805412,9.332968,9.030738,1.727145,2.204629,1115.639323,9.399215,27.849247,45.383957,1.800395,4.407399,8.260008
2000-08-04,1.102505,108.538678,0.665336,1.713978,1.48845,1.707933,8.275615,7.802391,9.28052,8.964607,1.722946,2.202074,1115.757505,9.373746,27.822777,45.43247,1.794326,4.413465,8.24644
2000-08-05,1.104144,108.557451,0.664832,1.713347,1.488263,1.708807,8.27,7.806367,9.282083,8.996907,1.725603,2.200931,1115.33851,9.385542,27.902779,45.519269,1.795491,4.413465,8.264207
2000-08-06,1.104144,108.557451,0.664832,1.713347,1.488263,1.708807,8.27,7.806367,9.282083,8.996907,1.725603,2.200931,1115.33851,9.385542,27.902779,45.519269,1.795491,4.413465,8.264207
2000-08-07,1.099985,108.970544,0.663143,1.70504,1.489994,1.702588,8.275623,7.801981,9.201074,8.905471,1.727088,2.200991,1116.6934,9.329782,27.75655,45.564423,1.794758,4.396411,8.204105
2000-08-08,1.108211,108.586306,0.664203,1.708416,1.487876,1.71054,8.275633,7.797861,9.238581,8.978196,1.725494,2.204494,1115.183172,9.344462,27.819056,45.764346,1.80013,4.395325,8.255023
2000-08-09,1.112764,107.908234,0.666335,1.728096,1.485478,1.719282,8.275618,7.805276,9.258495,8.990274,1.723947,2.214441,1115.670596,9.339809,28.01733,45.588647,1.796745,4.365764,8.304557
2000-08-10,1.102607,108.648343,0.667354,1.721288,1.482397,1.70765,8.275649,7.797534,9.209072,8.950781,1.71547,2.215967,1113.633469,9.319148,27.6517,45.821464,1.795579,4.363526,8.243915
2000-08-11,1.104478,108.718001,0.66471,1.723194,1.483117,1.71237,8.275549,7.791174,9.190555,8.910779,1.712174,2.2196,1113.750007,9.292808,27.633049,45.794329,1.794168,4.332238,8.195745
2000-08-12,1.10092,108.722551,0.664855,1.722374,1.483023,1.710357,8.27,7.776305,9.195758,8.890076,1.709797,2.218954,1109.809811,9.272004,27.565594,45.674841,1.790512,4.332238,8.169722
2000-08-13,1.10092,108.722551,0.664855,1.722374,1.483023,1.710357,8.27,7.776305,9.195758,8.890076,1.709797,2.218954,1109.809811,9.272004,27.565594,45.674841,1.790512,4.332238,8.169722
2000-08-14,1.106238,109.473486,0.664379,1.723157,1.484329,1.721864,8.275498,7.801791,9.217779,8.938647,1.715749,2.227082,1116.348462,9.268028,27.762735,45.842255,1.803174,4.362113,8.264423
2000-08-15,1.095219,109.223249,0.663534,1.713664,1.486403,1.709618,8.275278,7.804606,9.160659,8.878577,1.719951,2.225053,1116.004197,9.248319,27.843497,45.794159,1.804915,4.347993,8.173907
2000-08-16,1.094447,108.562476,0.666832,1.697022,1.47901,1.711815,8.275569,7.811287,9.220595,8.90217,1.72036,2.225063,1116.247585,9.212272,27.888668,45.81042,1.807795,4.343364,8.189196
2000-08-17,1.091836,108.497101,0.666963,1.687321,1.475816,1.707944,8.275641,7.796005,9.207889,8.84129,1.716108,2.211889,1113.901446,9.191258,27.762309,45.870233,1.810459,4.313457,8.155904
2000-08-18,1.101694,108.633565,0.670221,1.692054,1.475197,1.715898,8.27556,7.803539,9.217389,8.862167,1.719666,2.218327,1115.462296,9.202843,27.835653,45.921083,1.814976,4.317629,8.193555
2000-08-19,1.099525,108.69471,0.669869,1.692353,1.475166,1.707168,8.27,7.810257,9.190636,8.860464,1.719908,2.21275,1115.92587,9.191005,27.925715,46.030006,1.818462,4.317629,8.189948
2000-08-20,1.099525,108.69471,0.669869,1.692353,1.475166,1.707168,8.27,7.810257,9.190636,8.860464,1.719908,2.21275,1115.92587,9.191005,27.925715,46.030006,1.818462,4.317629,8.189948
2000-08-21,1.10849,108.46243,0.671371,1.697587,1.475242,1.729523,8.27562,7.808352,9.307701,8.916331,1.71829,2.219377,1115.248481,9.284884,27.828716,45.785228,1.820426,4.3306,8.261939
2000-08-22,1.11464,108.355946,0.673999,1.717722,1.476767,1.7396,8.275624,7.807702,9.333812,8.976359,1.718498,2.241188,1114.675598,9.252395,27.817655,45.741703,1.821859,4.330138,8.313816
2000-08-23,1.114178,107.137443,0.67445,1.753063,1.485902,1.730908,8.275423,7.791171,9.3503,9.017914,1.719767,2.316334,1115.162993,9.282598,27.812402,45.879046,1.820014,4.345481,8.337422
2000-08-24,1.108385,106.992751,0.675179,1.746827,1.485973,1.714039,8.275621,7.800296,9.280988,8.990308,1.72127,2.305079,1113.949435,9.234178,27.74251,45.990858,1.822237,4.365846,8.271174
2000-08-25,1.108119,107.068757,0.678918,1.742438,1.482888,1.711001,8.27564,7.800137,9.295893,8.973626,1.72126,2.297933,1113.862566,9.226201,27.738278,45.965699,1.821889,4.384215,8.264905
2000-08-26,1.108413,107.080469,0.67912,1.741005,1.48295,1.711802,8.27,7.799612,9.287243,8.967316,1.721019,2.299341,1113.30967,9.229555,27.756457,45.964158,1.822136,4.384215,8.262785
2000-08-27,1.108413,107.080469,0.67912,1.741005,1.48295,1.711802,8.27,7.799612,9.287243,8.967316,1.721019,2.299341,1113.30967,9.229555,27.756457,45.964158,1.822136,4.384215,8.262785
2000-08-28,1.110907,106.468486,0.679685,1.74899,1.483842,1.713285,8.275636,7.801795,9.34686,8.959104,1.720125,2.29596,1112.522559,9.229977,27.792772,45.851444,1.826598,4.376929,8.279275
2000-08-29,1.117941,106.242486,0.68533,1.7513,1.484767,1.727163,8.275622,7.803635,9.411372,9.00749,1.721634,2.322967,1111.686128,9.234685,27.835081,45.931336,1.833871,4.36754,8.320727
2000-08-30,1.120809,106.425502,0.687621,1.746428,1.480296,1.735765,8.275274,7.807715,9.454736,9.053765,1.724299,2.345285,1110.215763,9.222449,27.830565,45.891681,1.825288,4.402851,8.359675
